date,active_contracts,missing_mark_contracts,cash_flow_sat,model_wallet_btc,known_unrealised_btc,reference_equity_btc,reference_equity_usd,gross_reference_value_usd,gross_value_to_reference_equity,btc_collateral_value_usd,btc_factor_delta_usd,btc_derivative_delta_usd,alt_factor_delta_usd,btc_inverse_net_contracts,futures_gross_reference_usd,largest_alt_factor_abs_usd,largest_alt_factor,model_wallet_sat,cash_date_ambiguity
2021-02-03,1,0,0,748.46299641,-100.48186904366104,647.9811273663389,24350076.63519788,45001150.0,1.8480906928625893,28126021.81064709,-20651073.36482033,-48777095.17546742,0.0,-45001150,0.0,0.0,,74846299641,False
2021-02-04,2,0,0,690.70302386,-16.131070384582845,674.5719534754172,25046318.9566676,34040545.98206729,1.3591037485772068,25645252.74257905,-4956829.0433473885,-30602081.78592644,-4037397.98206836,-30003148,0.0,4037397.98206728,xrp,69070302386,False
2021-02-05,2,0,0,692.18865063,-33.16273646218746,659.0259141678125,25072913.483178955,44112410.438672684,1.7593651598673223,26334603.50826978,-14930234.516821802,-41264838.02509158,-4109262.4386772513,-40003148,0.0,4109262.4386726865,xrp,69218865063,False
2021-02-06,2,0,0,685.6207085,-58.52631150756254,627.0943969924374,24670976.62065061,49192867.81192357,1.9939570519777128,26973502.79505272,-20332171.379383653,-47305674.174436375,-4189719.81190145,-45003148,0.0,4189719.811923576,xrp,68562070850,False
2021-02-07,2,0,0,675.91514343,6.733018974803963,682.6481624048039,26625334.594134126,8949454.663131583,0.3361255285446536,26362726.573039792,21622186.59415841,-4740539.978881381,-3946306.6631369293,-5003148,0.0,3946306.663131584,xrp,67591514343,False
2021-02-08,2,0,0,611.72038612,-48.513659241899774,563.2067268781002,25976183.526244592,45452202.76161567,1.7497644608067162,28213727.319413874,-14487357.473727316,-42701084.793141186,-4988661.761600524,-40463541,0.0,4988661.761615669,xrp,61172038612,False
2021-02-09,1,0,0,591.41976439,-13.799437756181641,577.6203266338183,26887164.53358001,20000201.0,0.7438568308317257,27529502.997642692,6886963.533572853,-20642539.46406984,0.0,-20000201,0.0,0.0,,59141976439,False
2021-02-10,1,0,0,595.08634325,0.9625981156474305,596.0489413656475,26868770.681919042,5000201.0,0.18609712588618035,26825378.560512166,21868569.681942463,-4956808.878569704,0.0,-5000201,0.0,0.0,,59508634325,False
2021-02-11,1,0,0,598.2586438,-0.00022336056927646977,598.2584204394307,28652295.358065207,201.00000000000003,7.015144772456125e-06,28652306.05543742,28652094.358038157,-211.69739926233888,0.0,-201,0.0,0.0,,59825864380,False
2021-02-12,1,0,0,589.82212315,-1.1067371162573243,588.7153860337427,27978821.84706811,25004740.000000004,0.8937023916402056,28031419.75998477,2974081.8470716476,-25057337.91291312,0.0,-25004740,0.0,0.0,,58982212315,False
2021-02-13,1,0,0,591.0258355,1.6844170772979736,592.710252577298,27981036.063615803,30004740.0,1.0723241245171637,27901517.049424466,-2023703.936394304,-29925220.98581877,0.0,-30004740,0.0,0.0,,59102583550,False
2021-02-14,1,0,0,568.89131351,-0.13184360435943843,568.7594699056406,27772426.809968702,1019783.0,0.03671926140908783,27778864.710427824,28792209.809981287,1013345.0995534621,0.0,1019783,0.0,0.0,,56889131351,False
2021-02-15,1,0,0,569.41199849,-29.400239435017394,540.0117590549826,25980096.267061938,44478811.0,1.712034110373605,27394548.893303085,-18498714.732900262,-45893263.62620334,0.0,-44478811,0.0,0.0,,56941199849,False
2021-02-16,1,0,0,541.48739696,0.36859809175788877,541.8559950517579,26627010.942267668,3680897.0,0.13823921160286717,26608897.890991747,30307907.942254096,3699010.051262349,0.0,3680897,0.0,0.0,,54148739696,False
2021-02-17,2,0,0,546.30622244,0.5600523323254142,546.8662747723255,28560057.903467413,8928578.974038731,0.3126246803916575,28530809.20451108,28560954.903457314,30145.69894623384,-8927681.97402358,897,0.0,8927681.974038731,eth,54630622244,False
2021-02-18,2,0,0,548.11531925,-9.223627334892543,538.8916919151075,27833793.582117513,14221510.846613506,0.5109440365955166,28310194.579144236,27834690.582137555,-475503.9970066808,-14220613.846629858,897,0.0,14220613.846613506,eth,54811531925,False
2021-02-19,2,0,0,559.96520831,-12.97458904428575,546.9906192657143,30533292.271590486,16691566.928454233,0.5466677743095788,31257540.37647528,30532785.271555185,-724755.104920093,-16691059.928424656,-507,0.0,16691059.928454233,eth,55996520831,False
2021-02-20,2,0,0,562.18390103,-5.056063149806671,557.1278378801934,31122175.312597126,36308399.61971967,1.1666408037044682,31404616.205047525,11106451.312601566,-20298164.89244596,-16292675.619721413,-20015724,0.0,16292675.61971967,eth,56218390103,False
2021-02-21,2,0,0,561.29019403,-15.040981128897592,546.2492129011024,31409720.916493684,30366303.84376679,0.9667804411411061,32274588.102406595,11393996.91650644,-20880591.185900155,-10350579.843781888,-20015724,0.0,10350579.84376679,eth,56129019403,False
2021-02-22,1,0,0,594.31791336,13.788443232153092,608.1063565921531,32808647.39705692,25007674.000000004,0.7622281314237692,32064731.193494767,7800973.397046328,-24263757.79644844,0.0,-25007674,0.0,0.0,,59431791336,False
2021-02-23,1,0,0,646.04027928,0.0001484846942370571,646.0404277646943,31372039.108677562,945.0000000000001,3.0122364591169064e-05,31372031.898188192,31372984.10868272,952.2104945294559,0.0,945,0.0,0.0,,64604027928,False
2021-02-24,1,0,0,654.27612053,17.70271717973053,671.9788377097304,33308207.344498146,40000845.0,1.200930587055666,32430730.642414596,-6692637.655511498,-39123368.2979261,0.0,-40000845,0.0,0.0,,65427612053,False
2021-02-25,1,0,0,672.66203778,0.1282979804526901,672.7903357604526,32003378.941412684,518330.0,0.01619610232247308,31997276.046249658,32521708.94138515,524432.8951354921,0.0,518330,0.0,0.0,,67266203778,False
2021-02-26,2,0,0,715.17854903,0.6904404543656539,715.8689894843657,33095888.7384912,29374738.959500447,0.8875645912278228,33063968.455878176,17551094.738468528,-15512873.717409648,13829944.959506392,-15544794,0.0,13829944.959500449,eth,71517854903,False
2021-02-27,2,0,0,704.74834935,-1.066604670795174,703.6817446792048,32252910.328526124,23821473.82953599,0.7385836994829909,32301797.634560794,42251774.32851866,9949976.693957865,13822609.829511493,9998864,0.0,13822609.829535991,eth,70474834935,False
2021-02-28,2,0,0,703.60005067,-9.29274577880352,694.3073048911965,31493407.315176316,23408709.481391374,0.743289198501903,31914921.284317262,41492271.31513879,9577350.030821525,13409845.48136592,9998864,0.0,13409845.481391372,eth,70360005067,False
2021-03-01,2,0,0,714.53004203,19.694116725244577,734.2241587552446,36442810.17410219,12152173.323435605,0.33345873343410426,35465303.57913879,36441674.17407036,976370.5949315652,12151037.323400378,-1136,0.0,12151037.323435605,eth,71453004203,False
2021-03-02,2,0,0,713.77934234,8.206660295993885,721.9860026359939,34875321.22371918,11271709.884356996,0.32320017390093464,34478900.91508193,34874185.22372842,395284.3086464852,11270573.88432324,-1136,0.0,11270573.884356996,eth,71377934234,False
2021-03-03,1,0,0,745.24769353,8.080618125494384,753.3283116554944,38186564.06038816,35000790.0,0.9165734299804983,37776953.75247524,3185774.0603759885,-34591179.69209925,0.0,-35000790,0.0,0.0,,74524769353,False
2021-03-04,1,0,0,745.59711972,39.670699339859006,785.267819059859,38064126.386514045,35000790.0,0.9195216946421402,36141176.69105647,3063336.3865688443,-33077840.304487623,0.0,-35000790,0.0,0.0,,74559711972,False
2021-03-05,1,0,0,745.81569965,34.81719409520248,780.6328937452026,38095523.272429906,35000790.0,0.9187638597244419,36396415.74242179,3094733.2724556327,-33301682.46996616,0.0,-35000790,0.0,0.0,,74581569965,False
2021-03-06,1,0,0,751.86437266,27.71297357752487,779.5773462375248,38176311.52331809,30000790.0,0.7858483128123973,36819192.67213649,8175521.523319185,-28643671.14881731,0.0,-30000790,0.0,0.0,,75186437266,False
2021-03-07,1,0,0,752.10195791,2.3385513087477876,754.4405092187478,38541701.06747441,30000789.999999996,0.7783981809074291,38422232.74045411,8540911.067426205,-29881321.673027903,0.0,-30000790,0.0,0.0,,75210195791,False
2021-03-08,1,0,-5001200000,703.36917283,-22.02169805575241,681.3474747742476,35490350.995690085,50000790.0,1.4088558889167382,36637427.667220585,-14510439.004302025,-51147866.67152261,0.0,-50000790,0.0,0.0,,70336917283,False
2021-03-09,1,0,0,704.6836556,-68.50439675723374,636.1792588427662,34823902.49573462,50000790.0,1.4358181138981858,38573773.93533877,-15176887.504309416,-53750661.43964819,0.0,-50000790,0.0,0.0,,70468365560,False
2021-03-10,1,0,0,694.4522988,-88.26143169362793,606.190867106372,34017031.49922318,60000790.0,1.7638455607559462,38969913.61112381,-25983758.500777185,-64953672.11190099,0.0,-60000790,0.0,0.0,,69445229880,False
2021-03-11,1,0,0,686.37681424,-100.2173851301828,586.1594291098172,33907713.92868589,50000790.0,1.4746140098138374,39705014.555301815,-16093076.071329415,-55798090.62663123,0.0,-50000790,0.0,0.0,,68637681424,False
2021-03-12,1,0,0,674.99755576,-66.66775769856568,608.3297980614343,34878370.9067744,50000790.0,1.4335758437125967,38700742.8963489,-15122419.093213975,-53823161.98956288,0.0,-50000790,0.0,0.0,,67499755576,False
2021-03-13,1,0,0,613.16410638,-12.301289003846092,600.8628173761539,36826157.51312367,5003371.0,0.13586459565369963,37580088.68238506,31822786.513082683,-5757302.169302374,0.0,-5003371,0.0,0.0,,61316410638,False
2021-03-14,1,0,0,613.81345818,-7.037124929722938,606.776333250277,36349311.51661102,15003371.0,0.4127553005548321,36770874.83778014,21345940.516628325,-15424934.321151815,0.0,-15003371,0.0,0.0,,61381345818,False
2021-03-15,1,0,0,614.16170079,13.984348855674286,628.1460496456742,35252261.03825703,30010329.999999996,0.8513022744110427,34467443.691099696,5241931.038238108,-29225512.652861588,0.0,-30010330,0.0,0.0,,61416170079,False
2021-03-16,1,0,0,638.75973944,3.4671446143634794,642.2268840543635,36286105.39877727,10010329.999999998,0.2758722626743325,36090210.18163007,26275775.398761034,-9814434.782869034,0.0,-10010330,0.0,0.0,,63875973944,False
2021-03-17,1,0,0,638.83484602,-17.75446064737297,621.080385372627,36446901.23523753,30010330.000000004,0.8233986699254824,37488787.42089042,6436571.235209703,-31052216.185680717,0.0,-30010330,0.0,0.0,,63883484602,False
2021-03-18,1,0,0,640.00322175,-4.0106114568992615,635.9926102931007,36716794.56021651,50010330.00000001,1.362055990971155,36948333.09469092,-13293535.439819098,-50241868.53451002,0.0,-50010330,0.0,0.0,,64000322175,False
2021-03-19,1,0,0,640.54345334,-10.513219497437591,630.0302338425624,36647675.456869006,50010330.0,1.3646248875691345,37259209.69039152,-13362654.543183744,-50621864.23357526,0.0,-50010330,0.0,0.0,,64054345334,False
2021-03-20,1,0,0,611.13657653,3.2841459473835752,614.4207224773835,35788707.40421115,50002740.0,1.3971652967303405,35597412.8497083,-14214032.595790923,-49811445.44549922,0.0,-50002740,0.0,0.0,,61113657653,False
2021-03-21,1,0,0,625.6788103,9.231129431737823,634.9099397317378,36474263.69135946,40002739.99999999,1.0967387947430014,35943954.38606723,-3528476.3085842133,-39472430.69465144,0.0,-40002740,0.0,0.0,,62567881030,False
2021-03-22,1,0,0,625.86652435,47.52767677493393,673.3942011249339,36668426.92512026,40002740.0,1.0909314457827348,34080395.81372809,-3334313.074834645,-37414708.88856273,0.0,-40002740,0.0,0.0,,62586652435,False
2021-03-23,1,0,0,637.52685089,34.53100019337585,672.0578510833758,36669903.79165574,30002740.0,0.8181843118668651,34785767.69700331,6667163.791656494,-28118603.90534682,0.0,-30002740,0.0,0.0,,63752685089,False
2021-03-24,1,0,0,676.80221053,15.425470804643021,692.2276813346431,36407999.62950712,10002739.999999998,0.2747401697920588,35596690.64767384,26405259.629525244,-9191431.018148594,0.0,-10002740,0.0,0.0,,67680221053,False
2021-03-25,1,0,0,697.53189492,0.005284863974536946,697.5371797839746,35956036.125497624,2740.0000000000005,7.620417307504525e-05,35955763.705954276,35953296.12549394,-2467.580460332334,0.0,-2740,0.0,0.0,,69753189492,False
2021-03-26,1,0,0,697.53191044,0.002113332321900381,697.5340237723219,38237320.44605959,2740.0,7.165774086772758e-05,38237204.59771034,38234580.44603467,-2624.151675671339,0.0,-2740,0.0,0.0,,69753191044,False
2021-03-27,1,0,0,697.51043682,-13.28232311129303,684.2281137087068,38330347.609846696,80172646.00000001,2.0916232437037547,39074421.18958111,-41842298.39015752,-80916719.57973863,0.0,-80172646,0.0,0.0,,69751043682,False
2021-03-28,1,0,0,697.94224669,-5.401316234180908,692.5409304558192,38583559.27177758,80172646.0,2.07789658375668,38884483.00913699,-41589086.72820777,-80473569.73734476,0.0,-80172646,0.0,0.0,,69794224669,False
2021-03-29,1,0,0,699.3847098,-45.2710599919133,654.1136498080867,37658129.56904966,70002646.0,1.858898644226174,40264440.32774408,-32344516.430981457,-72608956.75872554,0.0,-70002646,0.0,0.0,,69938470980,False
2021-03-30,1,0,0,695.79429397,-58.5764006668045,637.2178933031954,37394844.29590691,60002646.0,1.6045700184013776,40832373.91547704,-22607801.704108715,-63440175.61958575,0.0,-60002646,0.0,0.0,,69579429397,False
2021-03-31,1,0,0,698.02822908,-60.44849020038605,637.579738879614,37484712.2263318,60002646.0,1.600723133145733,41038611.63922633,-22517933.773696423,-63556545.412922755,0.0,-60002646,0.0,0.0,,69802822908,False
2021-04-01,1,0,0,700.83622571,-60.91319874891876,639.9230269610813,37639617.8676889,60002646.0,1.5941353658509978,41222469.90990386,-22363028.13231945,-63585498.04222331,0.0,-60002646,0.0,0.0,,70083622571,False
2021-04-02,1,0,0,703.67725259,-64.58639485587204,639.0908577341279,37726513.70971009,60002646.0,1.5904635785245234,41539147.67482383,-22276132.290288806,-63815279.965112634,0.0,-60002646,0.0,0.0,,70367725259,False
2021-04-03,1,0,0,694.47542905,-22.366225949138947,672.109203100861,38500021.24242445,40002646.0,1.0390291929480744,39781212.11167891,-1502624.7575506568,-41283836.86922957,0.0,-40002646,0.0,0.0,,69447542905,False
2021-04-04,1,0,0,690.35710653,-27.922727777492675,662.4343787525074,38555137.79626445,60002646.00000001,1.5562814563669793,40180301.96593841,-21447508.20375979,-61627810.1696982,0.0,-60002646,0.0,0.0,,69035710653,False
2021-04-05,1,0,-10001200000,590.96477545,-37.63716484525848,553.3276106047416,32511235.489201043,60002646.0,1.8455972249941264,34722639.19647809,-27491410.510763526,-62214049.70724162,0.0,-60002646,0.0,0.0,,59096477545,False
2021-04-06,1,0,0,594.37681512,-25.825985215582733,568.5508299044172,33023744.169102047,60002646.0,1.8169546642788064,34523822.40980709,-26978901.83089301,-61502724.2407001,0.0,-60002646,0.0,0.0,,59437681512,False
2021-04-07,1,0,0,594.90532323,7.53748527425293,602.442808504253,33897549.907982066,60002646.0,1.7701174911721511,33473439.470181286,-26105096.092000604,-59578535.56218189,0.0,-60002646,0.0,0.0,,59490532323,False
2021-04-08,1,0,0,594.14476805,-15.495536976626129,578.6492310733739,33540444.78289278,39273254.0,1.1709222776923707,34438617.932421945,-5732809.2170879245,-40171427.14950987,0.0,-39273254,0.0,0.0,,59414476805,False
2021-04-09,1,0,0,585.48477358,-8.110835612051277,577.3739379679488,33517574.75316887,19273254.0,0.5750193485636319,33988423.056253664,14244320.753160864,-19744102.3030928,0.0,-19273254,0.0,0.0,,58548477358,False
2021-04-10,1,0,0,563.81031033,-0.6622638398980188,563.1480464901019,33592658.91402726,750170.0,0.022331367157327107,33632163.98453838,32842488.91402036,-789675.0705180168,0.0,-750170,0.0,0.0,,56381031033,False
2021-04-11,1,0,0,563.84448162,-0.7213047075118423,563.1231769124881,33749622.30760889,750170.0,0.022227508004759904,33792852.21261954,32999452.307634056,-793399.9049854875,0.0,-750170,0.0,0.0,,56384448162,False
2021-04-12,1,0,0,563.88545118,-0.7156644888018846,563.1697866911982,33737213.40954079,750170.0,0.022235683513441986,33780085.96087241,32987043.40957105,-793042.5513013601,0.0,-750170,0.0,0.0,,56388545118,False
2021-04-13,1,0,0,563.92361369,-1.4143065914143633,562.5093070985856,35688762.04668087,750170.0,0.021019782054047666,35778493.63114547,34938592.04668552,-839901.584459953,0.0,-750170,0.0,0.0,,56392361369,False
2021-04-14,1,0,0,563.95642966,-1.3059518227609324,562.6504778372391,35373551.73362319,750170.0,0.021207087307745523,35455656.265981585,34623381.73363358,-832274.532348007,0.0,-750170,0.0,0.0,,56395642966,False
2021-04-15,1,0,0,563.97216273,-1.374201077040341,562.5979616529597,35573723.40951216,750170.0,0.021087756020484766,35660615.741791606,34823553.40953916,-837062.3322524428,0.0,-750170,0.0,0.0,,56397216273,False
2021-04-16,1,0,0,564.10621546,-9.609660375253753,554.4965550847463,34140968.43797599,50000170.0,1.4645211394877529,34732645.89487392,-15859201.562032104,-50591847.45690602,0.0,-50000170,0.0,0.0,,56410621546,False
2021-04-17,1,0,0,564.35061629,7.7716852112310795,572.122301501231,34488033.614211485,50000170.0,1.4497831496950417,34019549.62031594,-15512136.385813355,-49531686.006129295,0.0,-50000170,0.0,0.0,,56435061629,False
2021-04-18,1,0,0,655.13696623,-0.32276093444259646,654.8142052955574,36924683.596491076,50000170.0,1.3541123478916277,36942883.94291793,-13075486.403517425,-50018370.34643535,0.0,-50000170,0.0,0.0,,65513696623,False
2021-04-19,1,0,0,665.17447039,9.482260361890564,674.6567307518906,37644588.742514454,45000170.0,1.1953954473456212,37115496.27904048,-7355581.257529557,-44471077.536570035,0.0,-45000170,0.0,0.0,,66517447039,False
2021-04-20,1,0,0,689.46918157,-2.5494348084665834e-05,689.469156075652,38937338.81525716,6565.0,0.00016860422925019154,38937340.2550345,38930773.81525189,-6566.439782612026,0.0,-6565,0.0,0.0,,68946918157,False
2021-04-21,1,0,0,684.74159369,12.035773601045532,696.7773672910456,37643954.3933262,40008019.0,1.0628006447455722,36993712.10103184,-2364064.6066889167,-39357776.70772076,0.0,-40008019,0.0,0.0,,68474159369,False
2021-04-22,2,0,0,708.99249266,-5.189307751931228,703.8031849080688,36514758.93431731,37364786.02096209,1.0232790003673256,36783990.909478806,26514399.93429929,-10269590.975179516,27364427.020959556,-10000359,0.0,27364427.020962093,eth,70899249266,False
2021-04-23,1,0,0,698.92254467,-6.641088196929322,692.2814564730706,35275139.35133331,57641871.00000001,1.6340650117891395,35613535.40311358,-22366731.648668647,-57980267.05178223,0.0,-57641871,0.0,0.0,,69892254467,False
2021-04-24,2,0,0,720.39006823,4.713848847058372,725.1039170770583,36458187.56892125,31248320.528238945,0.8571002184122983,36221175.491907015,56460962.56893128,20239787.077024266,11245545.528233051,20002775,0.0,11245545.528238943,eth,72039006823,False
2021-04-25,2,0,0,719.16790193,4.382141796342849,723.5500437263428,35415561.11475288,40363372.54948333,1.1397072721422834,35201068.67992057,55418336.11473441,20217267.434813842,20360597.549527884,20002775,0.0,20360597.549483325,eth,71916790193,False
2021-04-26,1,0,0,715.46455615,-14.047194986734313,701.4173611632657,37836802.19413844,14990708.0,0.3961938411994636,38594554.949522324,22846094.19412911,-15748460.755393215,0.0,-14990708,0.0,0.0,,71546455615,False
2021-04-27,1,0,0,715.46402551,-20.932552070144347,694.5314734398556,38218004.908896655,26830716.0,0.7020438681704747,39369861.10025152,11387288.90888393,-27982572.19136759,0.0,-26830716,0.0,0.0,,71546402551,False
2021-04-28,1,0,0,715.61019925,-18.799717260744707,696.8104819892553,38176419.76388409,26830716.0,0.7028085966663268,39206406.99303659,11345703.763887286,-27860703.229149304,0.0,-26830716,0.0,0.0,,71561019925,False
2021-04-29,1,0,0,715.75257001,-7.643435257487411,708.1091347525125,37931339.5153627,26830716.0,0.7073495516585487,38340776.032400124,11100623.515360057,-27240152.517040066,0.0,-26830716,0.0,0.0,,71575257001,False
2021-04-30,5,0,0,712.98591405,-30.578659864289413,682.4072541857106,39403180.53700789,61487353.657371715,1.560466764849658,41168836.52589404,14362355.537004769,-26806480.98888927,-36446528.65730226,-25040825,0.0,12796843.953113338,eth,71298591405,False
2021-05-01,6,0,0,715.81581974,-75.92447110999585,639.8913486300042,37026410.89299274,101552433.29746956,2.742702596558944,41419673.39008793,-2976189.107000828,-44395862.49708876,-61549833.29746872,-40002600,0.0,17065816.575513627,eth,71581581974,False
2021-05-02,6,0,0,716.17317062,-26.126188660885163,690.0469819591148,39037749.71174154,98356159.44501096,2.5195140644960894,40515776.04984645,-964850.2882942557,-41480626.338140704,-58353559.444993734,-40002600,0.0,16702927.949711874,eth,71617317062,False
2021-05-03,7,0,0,721.13641076,-115.7885104044343,605.3479003555657,34651955.04585202,122581529.67843829,3.5375068886080583,41280041.56437121,-16159755.954109132,-57439797.518480346,-71769818.67846102,-50811711,0.0,19638074.188862074,eth,72113641076,False
2021-05-04,7,0,0,745.02305434,-61.83494792195272,683.1881064180474,36703672.245597474,52773957.0894847,1.437838610162906,40025699.72313991,36705574.24556464,-3320125.4775752723,-52772055.08951098,1902,0.0,10740647.590364747,eth,74502305434,False
2021-05-05,6,0,0,683.19338804,-182.8289540800812,500.36443395991876,28691910.212282322,68593041.6895745,2.3906753221405053,39175692.78882608,10371370.212268084,-28804322.576557994,-50272501.68958679,-18320540,0.0,12360757.2725618,bch,68319338804,False
2021-05-06,6,0,0,629.90302328,-115.51969586200566,514.3833274179943,29076727.915448766,35477967.61939896,1.2201499330517567,35606750.539462425,29078054.91546169,-6528695.624000736,-35476640.619412065,1327,0.0,12048608.03439484,ltc,62990302328,False
2021-05-07,6,0,0,632.12886856,-105.6932154300006,526.4356531299994,30186382.823247608,35425214.730914146,1.1735495086755452,36246944.72444184,30187709.823232144,-6059234.901209697,-35423887.730911374,1327,0.0,11922434.306889245,ltc,63212886856,False
2021-05-08,6,0,0,616.66099913,-82.88284151739585,533.7781576126042,31352061.065583434,45704097.07711289,1.4577700962468567,36220278.07949204,45196115.06558955,8975836.986097507,-31860043.077152222,13844054,0.0,12195594.27716011,ltc,61666099913,False
2021-05-09,6,0,0,617.89518731,-118.52455651429533,499.37063079570464,29107527.87513717,47433229.38821457,1.629586325286343,36016137.67289582,42951581.87512308,6935444.202227265,-33589175.38821697,13844054,0.0,13502220.829906385,ltc,61789518731,False
2021-05-10,6,0,0,538.1951152,-64.11524237222783,474.0798728277722,26502452.87364056,73603298.23994398,2.7772258888968766,30086682.635002553,54232145.873606205,24145463.23860365,-45873605.23995012,27729693,0.0,11391290.60872768,xrp,53819511520,False
2021-05-11,6,0,0,522.33576769,-78.769825070747,443.56594261925306,25111200.675047778,68789440.81049082,2.739392739545296,29570526.097576465,52840893.67501438,23270367.57743791,-41059747.810494155,27729693,0.0,12116753.441181071,xrp,52233576769,False
2021-05-12,6,0,0,490.07156762,-21.912035967879163,468.1595316521208,23863193.88203845,54925467.09451343,2.30168129907603,24980101.95994607,50847938.88205662,25867836.922110554,-27940722.094513476,26984745,0.0,10127982.855391502,eth,49007156762,False
2021-05-13,6,0,0,511.05534029,1.7550516056386096,512.8103918956386,25316738.535752434,38608264.14100277,1.5250093959172493,25230094.0696517,14903120.535779744,-10326973.533871956,-28194646.140988916,-10413618,0.0,18253233.8241081,eth,51105534029,False
2021-05-14,6,0,0,513.31732423,-61.56122255464036,451.7561016753597,22586628.666205287,42000380.33656311,1.8595240997345122,25664529.482426018,12173010.666202754,-13491518.816223264,-31586762.336567044,-10413618,0.0,20488878.260193642,eth,51331732423,False
2021-05-15,6,0,0,507.73006149,-0.2746593201922267,507.4554021698078,23874743.15448817,24584264.545581788,1.0297184931583332,23887665.316113677,13461125.154457986,-10426540.16165569,-14170646.545570344,-10413618,0.0,4367400.412018577,eth,50773006149,False
2021-05-16,4,0,0,536.1643309,1.237100800510357,537.4014317005103,24732559.383658968,2779933.169425114,0.11239973697432389,24675624.907479074,24728941.383678466,53316.47619939223,-1819803.4544847906,-3618,0.0,1485186.6558604406,eth,53616433090,False
2021-05-17,1,0,0,626.02168211,0.0015756218016605265,626.0232577318017,27227251.107042342,3541.0,0.0001300535256415995,27227182.579475813,27223710.10703966,-3472.4724361523986,0.0,-3541,0.0,0.0,,62602168211,False
2021-05-18,2,0,0,642.78267736,8.739438218070259,651.5221155780703,27878507.140367873,23817376.585329052,0.8543275457831695,27504548.244822014,11267447.140347213,-16237101.104474802,-7206316.5853358805,-16611060,0.0,7206316.58532905,eth,64278267736,False
2021-05-19,2,0,0,324.16124597,1.7219160457445464,325.8831620157445,12267063.444412308,11470424.513066562,0.9350587094494389,12202246.185219029,12262082.444410771,59836.25919174217,11465443.51306744,-4981,0.0,11465443.513066562,eth,32416124597,False
2021-05-20,2,0,0,374.9230928,8.930422150015222,383.8535149500152,15660993.922205672,42342806.00231913,2.7037112850341765,15296638.037559595,7319493.92221868,-7977144.115340915,-34001306.00230768,-8341500,0.0,34001306.00231913,eth,37492309280,False
2021-05-21,2,0,0,498.36215919,33.88427198605694,532.246431176057,19785905.060078684,34031564.9885841,1.719990310539212,18526279.91413902,29916314.060073346,11390034.145934325,23901155.988574028,10130409,0.0,23901155.988584105,eth,49836215919,False
2021-05-22,2,0,0,496.92492847,10.042866434672128,506.96779490467213,19084001.527847223,23235074.592293978,1.217515863137484,18705953.690667965,29214410.527832806,10508456.837164842,13104665.59227556,10130409,0.0,13104665.592293976,eth,49692492847,False
2021-05-23,2,0,0,507.99199097,16.572555588593982,524.564546558594,18241316.243299477,29290775.099575393,1.6057380239945502,17665018.76106497,18240725.2433151,575706.4822501317,29290184.099525213,-591,0.0,29290184.099575393,eth,50799199097,False
2021-05-24,3,0,0,619.17348944,-25.355576666759646,593.8179127732403,22939428.91240959,56952522.32487169,2.4827349687882583,23918925.212485664,2938837.9124179482,-20980087.300067715,-36951931.32488057,-20000591,8155055.209917171,36951931.32487169,eth,61917348944,False
2021-05-25,3,0,0,636.99256958,77.30082974994522,714.2933993299453,27335844.872563135,54831949.97535607,2.0058626404626203,24377559.81414438,48077761.87259704,23700202.05845266,17498931.76216632,20741917,8295550.606574491,17498931.762207087,eth,63699256958,False
2021-05-26,3,0,0,703.98606238,42.43930468068035,746.4253670606804,29256036.939840853,37203782.05757384,1.271661713241473,27592634.381151807,49997953.939866275,22405319.558714468,-1614962.1795862913,20741917,9038413.618563822,1614962.1795537993,eth,70398606238,False
2021-05-27,3,0,0,722.56746513,26.7605318398381,749.3279969698381,28857263.36871508,22973190.27696511,0.7960973285454002,27826692.35266885,36364126.36868656,8537434.016017705,-1517296.704929322,7506863,8491811.990948798,1517296.704932483,eth,72256746513,False
2021-05-28,3,0,0,760.70017622,24.465471760149804,785.1656479801499,27949320.11598145,58877896.69349304,2.106594952906443,27078429.61819668,72659004.1160211,45580574.497824416,345712.95300498605,44709684,6911249.870238291,345712.95301645994,eth,76070017622,False
2021-05-29,3,0,0,776.4475732,2.0759708295668773,778.5235440295669,27000612.148495216,56997473.86728074,2.1109696903837527,26928613.70524891,62005845.14847025,35077231.443221346,9230034.992992878,35005233,6381102.937137645,9230034.993005443,eth,77644757320,False
2021-05-30,3,0,0,793.38461975,38.84324644650181,832.2278661965017,29670728.34099248,50956026.98399138,1.7173837594539787,28285882.363095064,57175961.34101972,28890078.977924656,9741980.597265065,27505233,6854406.693367174,9741980.597257031,eth,79338461975,False
2021-05-31,2,0,0,845.30218811,5.125276439003066,850.427464549003,31731978.636452723,17575062.25662914,0.5538596397654021,31540739.325343918,22252949.63642955,-9287789.68891437,-8096033.256631345,-9479029,8096033.256629141,8096033.256629141,eth,84530218811,False
2021-06-01,3,0,0,880.63356632,28.564490754757543,909.1980570747576,33332453.754994776,41762619.56765784,1.2529116480481077,32285240.158673104,13286403.754986823,-18998836.40368628,6237606.962416321,-20046050,7739481.302630726,6237606.962396394,eth,88063356632,False
2021-06-02,3,0,0,868.52923327,24.350497752462235,892.8797310224624,33607507.05739951,59810684.918839864,1.779682283981581,32690967.576623145,22804286.057390273,-9886681.519232873,32589332.392923534,-10803221,8209065.762954879,32589332.39293011,eth,86852923327,False
