time,symbol,execcomm,lastqty
2019-11-07 20:00:00,XBTUSD,-5673171,3500503
2019-11-08 04:00:00,XBTUSD,-3793145,3500503
2019-11-08 12:00:00,XBTUSD,-5084643,2000512
2019-11-08 20:00:00,XBTUSD,-3185815,2000512
2019-11-09 04:00:00,XBTUSD,-580,512
2019-11-09 12:00:00,XBTUSD,-581,512
2019-11-09 20:00:00,XBTUSD,-584,512
2019-11-10 04:00:00,XBTUSD,-584,512
2019-11-10 12:00:00,XBTUSD,-579,512
2019-11-10 20:00:00,XBTUSD,-566,512
2019-11-11 04:00:00,XBTUSD,-568,512
2019-11-11 12:00:00,XBTUSD,-2292387,2000512
2019-11-11 20:00:00,XBTUSD,-585,512
2019-11-12 04:00:00,XBTUSD,-586,512
2019-11-12 12:00:00,XBTUSD,-586,512
2019-11-12 20:00:00,XBTUSD,-584,512
2019-11-13 04:00:00,XBTUSD,-587,512
2019-11-13 12:00:00,XBTUSD,557,488
2019-11-13 20:00:00,XBTUSD,624,488
2019-11-14 04:00:00,XBTUSD,558,488
2019-11-14 12:00:00,XBTUSD,-594,512
2019-11-14 20:00:00,XBTUSD,-593,512
2019-11-15 04:00:00,XBTUSD,2264562,1933540
2019-11-15 12:00:00,XBTUSD,2322767,2000488
2019-11-15 20:00:00,XBTUSD,576,488
2019-11-16 04:00:00,XBTUSD,578,488
2019-11-16 12:00:00,XBTUSD,-604,512
2019-11-16 20:00:00,XBTUSD,-605,512
2019-11-17 04:00:00,XBTUSD,-604,512
2019-11-17 12:00:00,XBTUSD,-601,512
2019-11-17 20:00:00,XBTUSD,-599,512
2019-11-18 04:00:00,XBTUSD,576,488
2019-11-18 12:00:00,XBTUSD,579,488
2019-11-18 20:00:00,XBTUSD,1167,488
2019-11-19 04:00:00,XBTUSD,-2458829,2000512
2019-11-19 12:00:00,XBTUSD,-4963672,4000703
2019-11-19 20:00:00,XBTUSD,-4944469,4000703
2019-11-20 04:00:00,XBTUSD,-4927666,4000703
2019-11-20 12:00:00,XBTUSD,-870,703
2019-11-20 20:00:00,XBTUSD,-871,703
2019-11-21 04:00:00,XBTUSD,-868,703
2019-11-21 12:00:00,XBTUSD,378,297
2019-11-21 20:00:00,XBTUSD,-923,703
2019-11-22 04:00:00,XBTUSD,-2635726,2000703
2019-11-22 12:00:00,XBTUSD,-121,297
2019-11-22 20:00:00,XBTUSD,-5473362,4000703
2019-11-23 04:00:00,XBTUSD,11589196,2000703
2019-11-23 12:00:00,XBTUSD,1156638,446698
2019-11-23 20:00:00,XBTUSD,438829,4000703
2019-11-24 04:00:00,XBTUSD,55395,2000703
2019-11-24 12:00:00,XBTUSD,-582703,2000703
2019-11-24 20:00:00,XBTUSD,2415189,2000703
2019-11-25 04:00:00,XBTUSD,444,297
2019-11-25 12:00:00,XBTUSD,259,297
2019-11-25 20:00:00,XBTUSD,1373,436
2019-11-26 04:00:00,XBTUSD,-5165651,2000565
2019-11-26 12:00:00,XBTUSD,355,565
2019-11-26 20:00:00,XBTUSD,-1213,565
2019-11-27 04:00:00,XBTUSD,-1963,565
2019-11-27 12:00:00,XBTUSD,-225,435
2019-11-27 20:00:00,XBTUSD,-2641374,2000435
2019-11-28 04:00:00,XBTUSD,-1439629,2000435
2019-11-28 12:00:00,XBTUSD,-2324275,2000435
2019-11-28 20:00:00,XBTUSD,708153,6000435
2019-11-29 04:00:00,XBTUSD,7415622,4000435
2019-11-29 12:00:00,XBTUSD,6484761,4000435
2019-11-29 20:00:00,XBTUSD,-51,435
2019-11-30 04:00:00,XBTUSD,-2581961,2000435
2019-11-30 12:00:00,XBTUSD,260977,2000435
2019-11-30 20:00:00,XBTUSD,197,435
2019-12-01 04:00:00,XBTUSD,-268,435
2019-12-01 12:00:00,XBTUSD,321,435
2019-12-01 20:00:00,XBTUSD,-246,565
2019-12-02 04:00:00,XBTUSD,529,565
2019-12-02 12:00:00,XBTUSD,2604306,2000565
2019-12-02 20:00:00,XBTUSD,2473539,2000565
2019-12-03 04:00:00,XBTUSD,-269,565
2019-12-03 12:00:00,XBTUSD,598,565
2019-12-03 20:00:00,XBTUSD,771,565
2019-12-04 04:00:00,XBTUSD,190,565
2019-12-04 12:00:00,XBTUSD,368,565
2019-12-04 20:00:00,XBTUSD,3372017,2500847
2019-12-05 04:00:00,XBTUSD,-352,847
2019-12-05 12:00:00,XBTUSD,2116,400
2019-12-05 20:00:00,XBTUSD,-466,334
2019-12-06 04:00:00,XBTUSD,453,334
2019-12-06 12:00:00,XBTUSD,-3945395,5000666
2019-12-06 20:00:00,XBTUSD,-894,666
2019-12-07 04:00:00,XBTUSD,-839,666
2019-12-07 12:00:00,XBTUSD,-884,666
2019-12-07 20:00:00,XBTUSD,-884,666
2019-12-08 04:00:00,XBTUSD,-494,666
2019-12-08 12:00:00,XBTUSD,-885,666
2019-12-08 20:00:00,XBTUSD,-257,666
2019-12-09 04:00:00,XBTUSD,-859,666
2019-12-09 12:00:00,XBTUSD,-3344256,2500939
2019-12-09 20:00:00,XBTUSD,-6785774,5000939
2019-12-10 04:00:00,XBTUSD,-10175024,7500939
2019-12-10 12:00:00,XBTUSD,-10222280,7500939
2019-12-10 20:00:00,XBTUSD,-1299,939
2019-12-11 04:00:00,XBTUSD,-6936802,5000939
2019-12-11 12:00:00,XBTUSD,242379,2500939
2019-12-11 20:00:00,XBTUSD,-1305,939
2019-12-12 04:00:00,XBTUSD,696,939
2019-12-12 12:00:00,XBTUSD,-78,939
2019-12-12 20:00:00,XBTUSD,-1304,939
2019-12-13 04:00:00,XBTUSD,-1210,939
2019-12-13 12:00:00,XBTUSD,-1301,939
2019-12-13 20:00:00,XBTUSD,-1295,939
2019-12-14 04:00:00,XBTUSD,-596,939
2019-12-14 12:00:00,XBTUSD,1176,939
2019-12-14 20:00:00,XBTUSD,784,939
2019-12-15 04:00:00,XBTUSD,3770,939
2019-12-15 12:00:00,XBTUSD,727,939
2019-12-15 20:00:00,XBTUSD,-952,939
2019-12-16 04:00:00,XBTUSD,-3541580,2500939
2019-12-16 12:00:00,XBTUSD,-1194,939
2019-12-16 20:00:00,XBTUSD,-1362,939
2019-12-17 04:00:00,XBTUSD,-1367,939
2019-12-17 12:00:00,XBTUSD,1301,939
2019-12-17 20:00:00,XBTUSD,-209,554
2019-12-18 04:00:00,XBTUSD,7412782,2500554
2019-12-18 12:00:00,XBTUSD,18584004,3500554
2019-12-18 20:00:00,XBTUSD,-1003,969
2019-12-19 04:00:00,XBTUSD,-143,31
2019-12-19 12:00:00,XBTUSD,3498743,2500531
2019-12-19 20:00:00,XBTUSD,2062182,4000478
2019-12-20 04:00:00,XBTUSD,-8927327,4000478
2019-12-20 12:00:00,XBTUSD,7001169,5000478
2019-12-20 20:00:00,XBTUSD,6955665,5000478
2019-12-21 04:00:00,XBTUSD,-1674880,5000478
2019-12-21 12:00:00,XBTUSD,1083580,2500478
2019-12-21 20:00:00,XBTUSD,-699634,2500478
2019-12-22 04:00:00,XBTUSD,3328011,2500478
2019-12-22 12:00:00,XBTUSD,667,478
2019-12-22 20:00:00,XBTUSD,645,478
2019-12-23 04:00:00,XBTUSD,629,478
2019-12-23 12:00:00,XBTUSD,633,478
2019-12-23 20:00:00,XBTUSD,3363643,2500478
2019-12-24 04:00:00,XBTUSD,3421654,2500478
2019-12-24 12:00:00,XBTUSD,649,478
2019-12-24 20:00:00,XBTUSD,1845455,1335254
2019-12-25 04:00:00,XBTUSD,1847457,1335254
2019-12-25 12:00:00,XBTUSD,3476040,2505254
2019-12-25 20:00:00,XBTUSD,351,254
2019-12-26 04:00:00,XBTUSD,-3483789,2500746
2019-12-26 12:00:00,XBTUSD,-1039,746
2019-12-26 20:00:00,XBTUSD,-1023,746
2019-12-27 04:00:00,XBTUSD,-1035,746
2019-12-27 12:00:00,XBTUSD,-1050,746
2019-12-27 20:00:00,XBTUSD,353,254
2019-12-28 04:00:00,XBTUSD,349,254
2019-12-28 12:00:00,XBTUSD,348,254
2019-12-28 20:00:00,XBTUSD,347,254
2019-12-29 04:00:00,XBTUSD,348,254
2019-12-29 12:00:00,XBTUSD,347,254
2019-12-29 20:00:00,XBTUSD,340,254
2019-12-30 04:00:00,XBTUSD,3407596,2500254
2019-12-30 12:00:00,XBTUSD,3425848,2500254
2019-12-30 20:00:00,XBTUSD,3465852,2500254
2019-12-31 04:00:00,XBTUSD,352,254
2019-12-31 12:00:00,XBTUSD,3461602,2500254
2019-12-31 20:00:00,XBTUSD,355,254
2020-01-01 04:00:00,XBTUSD,3472603,2500254
2020-01-01 12:00:00,XBTUSD,354,254
2020-01-01 20:00:00,XBTUSD,352,254
2020-01-02 04:00:00,XBTUSD,-1051,746
2020-01-02 12:00:00,XBTUSD,-5643556,4018196
2020-01-02 20:00:00,XBTUSD,-281,196
2020-01-03 04:00:00,XBTUSD,12,804
2020-01-03 12:00:00,XBTUSD,-11,804
2020-01-03 20:00:00,XBTUSD,4805949,3522132
2020-01-04 04:00:00,XBTUSD,6826097,5000804
2020-01-04 12:00:00,XBTUSD,3414348,2500804
2020-01-04 20:00:00,XBTUSD,3415848,2500804
2020-01-05 04:00:00,XBTUSD,3347076,2500804
2020-01-05 12:00:00,XBTUSD,1083,804
2020-01-05 20:00:00,XBTUSD,-2016864,1500196
2020-01-06 04:00:00,XBTUSD,-260,196
2020-01-06 12:00:00,XBTUSD,-1990760,1500196
2020-01-06 20:00:00,XBTUSD,-1990760,1500196
2020-01-07 04:00:00,XBTUSD,-248,196
2020-01-07 12:00:00,XBTUSD,-248,196
2020-01-07 20:00:00,XBTUSD,-5569443,4500196
2020-01-08 04:00:00,XBTUSD,-3613736,3000196
2020-01-08 12:00:00,XBTUSD,-7196035,6000196
2020-01-08 20:00:00,XBTUSD,1883912,1500408
2020-01-09 04:00:00,XBTUSD,-3775945,3000592
2020-01-09 12:00:00,XBTUSD,-820,645
2020-01-09 20:00:00,XBTUSD,3790949,3000355
2020-01-10 04:00:00,XBTUSD,455,355
2020-01-10 12:00:00,XBTUSD,453,355
2020-01-10 20:00:00,XBTUSD,1859240,1500355
2020-01-11 04:00:00,XBTUSD,435,355
2020-01-11 12:00:00,XBTUSD,1867042,1500355
2020-01-11 20:00:00,XBTUSD,1840485,1500355
2020-01-12 04:00:00,XBTUSD,1855189,1500355
2020-01-12 12:00:00,XBTUSD,438,355
2020-01-12 20:00:00,XBTUSD,437,355
2020-01-13 04:00:00,XBTUSD,438,355
2020-01-13 12:00:00,XBTUSD,440,355
2020-01-13 20:00:00,XBTUSD,438,355
2020-01-14 04:00:00,XBTUSD,419,355
2020-01-14 12:00:00,XBTUSD,-757,645
2020-01-14 20:00:00,XBTUSD,1144,355
2020-01-15 04:00:00,XBTUSD,407,355
2020-01-15 04:00:00,ETHUSD,10161250,1000000
2020-01-15 12:00:00,XBTUSD,1454,355
2020-01-15 12:00:00,ETHUSD,15026980,1000000
2020-01-15 20:00:00,XBTUSD,1261,355
2020-01-15 20:00:00,ETHUSD,9965670,1000000
2020-01-16 04:00:00,XBTUSD,-747,645
2020-01-16 04:00:00,ETHUSD,2747184,1000000
2020-01-16 12:00:00,XBTUSD,-741,645
2020-01-16 12:00:00,ETHUSD,9273910,1000000
2020-01-16 20:00:00,XBTUSD,-2390,645
2020-01-16 20:00:00,ETHUSD,8212481,1000000
2020-01-17 04:00:00,XBTUSD,64973,20355
2020-01-17 12:00:00,XBTUSD,-1345511,500645
2020-01-17 20:00:00,XBTUSD,-17263641,3000645
2020-01-18 04:00:00,XBTUSD,-3364623,3000645
2020-01-18 12:00:00,XBTUSD,-1693178,1500645
2020-01-18 20:00:00,XBTUSD,-5380653,1500645
2020-01-19 04:00:00,XBTUSD,-2132908,1500273
2020-01-19 12:00:00,XBTUSD,-378,273
2020-01-19 20:00:00,XBTUSD,-5032973,3000273
2020-01-20 04:00:00,XBTUSD,-1733415,1500273
2020-01-20 12:00:00,XBTUSD,-317,273
2020-01-20 20:00:00,XBTUSD,-1733115,1500273
2020-01-21 04:00:00,XBTUSD,-1733565,1500273
2020-01-21 12:00:00,XBTUSD,-1736566,1500273
2020-01-21 20:00:00,XBTUSD,-11092404,4391605
2020-01-22 04:00:00,XBTUSD,-46394,40357
2020-01-22 12:00:00,XBTUSD,-16773193,4500273
2020-01-22 20:00:00,XBTUSD,-6942316,6000273
2020-01-23 04:00:00,XBTUSD,-7007719,6000273
2020-01-23 12:00:00,XBTUSD,-325,273
2020-01-23 20:00:00,XBTUSD,-327,273
2020-01-24 04:00:00,XBTUSD,-1120,273
2020-01-24 12:00:00,XBTUSD,867,727
2020-01-24 20:00:00,XBTUSD,-322,273
2020-01-25 04:00:00,XBTUSD,-330,273
2020-01-25 12:00:00,XBTUSD,-329,273
2020-01-25 20:00:00,XBTUSD,-327,273
2020-01-26 04:00:00,XBTUSD,-327,273
2020-01-26 12:00:00,XBTUSD,-323,273
2020-01-26 20:00:00,XBTUSD,-319,273
2020-01-27 04:00:00,XBTUSD,-3470116,3000273
2020-01-27 12:00:00,XBTUSD,-3444613,3000273
2020-01-27 20:00:00,XBTUSD,-306,273
2020-01-28 04:00:00,XBTUSD,-300,273
2020-01-28 12:00:00,XBTUSD,6954159,1500727
2020-01-28 20:00:00,XBTUSD,20486161,3000727
2020-01-29 04:00:00,XBTUSD,1853,727
2020-01-29 12:00:00,XBTUSD,4677,727
2020-01-29 20:00:00,XBTUSD,-1968,273
2020-01-30 04:00:00,XBTUSD,-932,273
2020-01-30 12:00:00,XBTUSD,-2541605,541049
2020-01-30 20:00:00,XBTUSD,-2105,273
2020-01-31 04:00:00,XBTUSD,-918,273
2020-01-31 12:00:00,XBTUSD,-6960801,3000273
2020-01-31 20:00:00,XBTUSD,-8432879,1500273
2020-02-01 04:00:00,XBTUSD,-4779290,4500273
2020-02-01 12:00:00,XBTUSD,-1606192,1500273
2020-02-01 20:00:00,XBTUSD,-13628550,4500273
2020-02-02 04:00:00,XBTUSD,-3436303,3000273
2020-02-02 12:00:00,XBTUSD,-7962045,7500749
2020-02-02 20:00:00,XBTUSD,-28461157,7500749
2020-02-03 04:00:00,XBTUSD,-42585532,7500749
2020-02-03 12:00:00,XBTUSD,-3957037,3000749
2020-02-03 20:00:00,XBTUSD,-4836955,4500749
2020-02-04 04:00:00,XBTUSD,-3237208,3000749
2020-02-04 12:00:00,XBTUSD,-1637017,1500749
2020-02-04 20:00:00,XBTUSD,-1835980,1500749
2020-02-05 04:00:00,XBTUSD,-813,749
2020-02-05 12:00:00,XBTUSD,-797,749
2020-02-05 20:00:00,XBTUSD,-3824,749
2020-02-06 04:00:00,XBTUSD,-5511,749
2020-02-06 12:00:00,XBTUSD,37204087,3000251
2020-02-06 20:00:00,XBTUSD,-4110,749
2020-02-07 04:00:00,XBTUSD,-4580013,1500749
2020-02-07 12:00:00,XBTUSD,-3609,749
2020-02-07 20:00:00,XBTUSD,-11960717,1500749
2020-02-08 04:00:00,XBTUSD,-4235414,1500749
2020-02-08 12:00:00,XBTUSD,-19027990,7500749
2020-02-08 20:00:00,XBTUSD,-9154190,3000749
2020-02-09 04:00:00,XBTUSD,-24894039,4500749
2020-02-09 12:00:00,XBTUSD,-1683,749
2020-02-09 20:00:00,XBTUSD,-26087241,4500749
2020-02-10 04:00:00,XBTUSD,-31240599,4500749
2020-02-10 12:00:00,XBTUSD,1285,251
2020-02-10 20:00:00,XBTUSD,1778,251
2020-02-11 04:00:00,XBTUSD,8513852,6000251
2020-02-11 12:00:00,XBTUSD,14812567,3000439
2020-02-11 20:00:00,XBTUSD,18587488,4500439
2020-02-12 04:00:00,XBTUSD,12349111,3000439
2020-02-12 12:00:00,XBTUSD,3562,439
2020-02-12 20:00:00,XBTUSD,-5462,561
2020-02-13 04:00:00,XBTUSD,-2512,561
2020-02-13 12:00:00,XBTUSD,-24571578,4500561
2020-02-13 20:00:00,XBTUSD,-24565479,3000561
2020-02-14 04:00:00,XBTUSD,-13604341,4500561
2020-02-14 12:00:00,XBTUSD,-13830741,3000561
2020-02-14 20:00:00,XBTUSD,-24561824,3000561
2020-02-15 04:00:00,XBTUSD,-12024820,3000561
2020-02-15 12:00:00,XBTUSD,-2932148,3000561
2020-02-15 20:00:00,XBTUSD,-3033867,3000561
2020-02-16 04:00:00,XBTUSD,-7495311,7500561
2020-02-16 12:00:00,XBTUSD,-7558315,7500561
2020-02-16 20:00:00,XBTUSD,-953293,930405
2020-02-17 04:00:00,XBTUSD,-604,182
2020-02-17 12:00:00,XBTUSD,-8132108,3000241
2020-02-17 20:00:00,XBTUSD,-33333667,6000241
2020-02-18 04:00:00,XBTUSD,-44450670,10500241
2020-02-18 12:00:00,XBTUSD,-248,241
2020-02-18 20:00:00,XBTUSD,-239,241
2020-02-19 04:00:00,XBTUSD,-398,241
2020-02-19 12:00:00,XBTUSD,-8208959,1500241
2020-02-19 20:00:00,XBTUSD,-9623110,1500241
2020-02-20 04:00:00,XBTUSD,-10629236,4500241
2020-02-20 12:00:00,XBTUSD,-6268452,6000241
2020-02-20 20:00:00,XBTUSD,-9416952,9000241
2020-02-21 04:00:00,XBTUSD,-10806848,10500241
2020-02-21 12:00:00,XBTUSD,-9268448,9000241
2020-02-21 20:00:00,XBTUSD,-9285549,9000241
2020-02-22 04:00:00,XBTUSD,-9300849,9000241
2020-02-22 12:00:00,XBTUSD,-9324250,9000241
2020-02-22 20:00:00,XBTUSD,-9287349,9000241
2020-02-23 04:00:00,XBTUSD,-9178446,9000241
2020-02-23 12:00:00,XBTUSD,-9127144,9000241
2020-02-23 20:00:00,XBTUSD,-9084843,9000241
2020-02-24 04:00:00,XBTUSD,-7672747,7500241
2020-02-24 12:00:00,XBTUSD,-3564645,3500241
2020-02-24 20:00:00,XBTUSD,-6252251,6000241
2020-02-25 04:00:00,XBTUSD,-6261251,6000241
2020-02-25 12:00:00,XBTUSD,-250,241
2020-02-25 20:00:00,XBTUSD,-441,241
2020-02-26 04:00:00,XBTUSD,-1064,241
2020-02-26 12:00:00,XBTUSD,-12054056,3045130
2020-02-26 20:00:00,XBTUSD,-50593665,6000374
2020-02-27 04:00:00,XBTUSD,-8245234,6000374
2020-02-27 12:00:00,XBTUSD,-8520243,7500874
2020-02-27 20:00:00,XBTUSD,-13472181,12000874
2020-02-28 04:00:00,XBTUSD,-11877539,10500874
2020-02-28 12:00:00,XBTUSD,-8749019,7500874
2020-02-28 20:00:00,XBTUSD,-1020,874
2020-02-29 04:00:00,XBTUSD,-3437501,3000874
2020-02-29 12:00:00,XBTUSD,-6959513,3000874
2020-02-29 20:00:00,XBTUSD,-7055282,4500874
2020-03-01 04:00:00,XBTUSD,-5224615,4500874
2020-03-01 12:00:00,XBTUSD,-3470211,3000874
2020-03-01 20:00:00,XBTUSD,-3516124,3000874
2020-03-02 04:00:00,XBTUSD,-6974216,6000874
2020-03-02 12:00:00,XBTUSD,-21028115,4500874
2020-03-02 20:00:00,XBTUSD,-5061683,4500874
2020-03-03 04:00:00,XBTUSD,-5066184,4500874
2020-03-03 12:00:00,XBTUSD,-5070685,4500874
2020-03-03 20:00:00,XBTUSD,-5165653,4500874
2020-03-04 04:00:00,XBTUSD,-5121995,4500874
2020-03-04 12:00:00,XBTUSD,-6880002,6000874
2020-03-04 20:00:00,XBTUSD,-5146749,4500874
2020-03-05 04:00:00,XBTUSD,-6755184,6000874
2020-03-05 12:00:00,XBTUSD,-959,874
2020-03-05 20:00:00,XBTUSD,-6546353,6000874
2020-03-06 04:00:00,XBTUSD,-6630366,6000874
2020-03-06 12:00:00,XBTUSD,-6562556,6000874
2020-03-06 20:00:00,XBTUSD,-3296160,3000874
2020-03-07 04:00:00,XBTUSD,-3292559,3000874
2020-03-07 12:00:00,XBTUSD,-3291959,3000874
2020-03-07 20:00:00,XBTUSD,-3370582,3000874
2020-03-08 04:00:00,XBTUSD,-3427898,3000874
2020-03-08 12:00:00,XBTUSD,-3429399,3000874
2020-03-08 20:00:00,XBTUSD,-5427154,4500874
2020-03-09 04:00:00,XBTUSD,-1082,874
2020-03-09 12:00:00,XBTUSD,-1120,874
2020-03-09 20:00:00,XBTUSD,161,126
2020-03-10 04:00:00,XBTUSD,-1106,874
2020-03-10 12:00:00,XBTUSD,-1083,874
2020-03-10 20:00:00,XBTUSD,1653782,3000874
2020-03-11 04:00:00,XBTUSD,-3786503,3000874
2020-03-11 12:00:00,XBTUSD,-2030703,3000874
2020-03-11 20:00:00,XBTUSD,1915211,1500126
2020-03-12 04:00:00,XBTUSD,164,126
2020-03-12 20:00:00,XBTUSD,84177145,3000573
2020-03-13 04:00:00,XBTUSD,-1788871,25741
2020-03-13 12:00:00,XBTUSD,275509438,4009670
2020-03-13 20:00:00,XBTUSD,206661604,3000477
2020-03-14 04:00:00,XBTUSD,200979451,3000477
2020-03-14 12:00:00,XBTUSD,204399994,3000477
2020-03-14 20:00:00,XBTUSD,208315617,3000477
2020-03-15 04:00:00,XBTUSD,87030336,3000477
2020-03-15 12:00:00,XBTUSD,75728256,3000477
2020-03-15 20:00:00,XBTUSD,54649023,3000477
2020-03-16 04:00:00,XBTUSD,3137625,3000933
2020-03-16 12:00:00,XBTUSD,8848,625
2020-03-16 20:00:00,XBTUSD,17982,395
2020-03-17 04:00:00,XBTUSD,82685943,2000395
2020-03-17 12:00:00,XBTUSD,55892814,2000727
2020-03-17 20:00:00,XBTUSD,27948872,2000727
2020-03-18 04:00:00,XBTUSD,28016764,2000727
2020-03-18 12:00:00,XBTUSD,41793372,3000727
2020-03-18 20:00:00,XBTUSD,40728754,3050758
2020-03-19 04:00:00,XBTUSD,17006399,1807529
2020-03-19 12:00:00,XBTUSD,6847332,1807529
2020-03-19 20:00:00,XBTUSD,22514301,3000529
2020-03-20 04:00:00,XBTUSD,69421855,6094634
2020-03-20 12:00:00,XBTUSD,8324509,3024393
2020-03-20 20:00:00,XBTUSD,-13666274,2005607
2020-03-21 04:00:00,XBTUSD,23925,16462
2020-03-21 12:00:00,XBTUSD,-484,538
2020-03-21 20:00:00,XBTUSD,68315,9245
2020-03-22 04:00:00,XBTUSD,38643694,6009245
2020-03-22 12:00:00,XBTUSD,50045245,6009245
2020-03-22 20:00:00,XBTUSD,39496,9245
2020-03-23 04:00:00,XBTUSD,-35143331,2278785
2020-03-23 12:00:00,XBTUSD,-15464029,3000785
2020-03-23 20:00:00,XBTUSD,25802004,4000235
2020-03-24 04:00:00,XBTUSD,305196,2000235
2020-03-24 12:00:00,XBTUSD,5682902,4006016
2020-03-24 20:00:00,XBTUSD,119267,4006016
2020-03-25 04:00:00,XBTUSD,18844690,3006016
2020-03-25 12:00:00,XBTUSD,12564048,4006016
2020-03-25 20:00:00,XBTUSD,13599623,4006016
2020-03-26 04:00:00,XBTUSD,40496347,5006016
2020-03-26 12:00:00,XBTUSD,6126508,5006016
2020-03-26 20:00:00,XBTUSD,-7554968,6006016
2020-03-27 04:00:00,XBTUSD,16978985,3006016
2020-03-27 12:00:00,XBTUSD,-9055120,6006315
2020-03-27 20:00:00,XBTUSD,46258351,5006315
2020-03-28 04:00:00,XBTUSD,6215958,4006315
2020-03-28 12:00:00,XBTUSD,40725740,7006315
2020-03-28 20:00:00,XBTUSD,113091067,7006315
2020-03-29 04:00:00,XBTUSD,37671488,6006315
2020-03-29 12:00:00,XBTUSD,5382679,6006315
2020-03-29 20:00:00,XBTUSD,23004189,4006315
2020-03-30 04:00:00,XBTUSD,1965,315
2020-03-30 12:00:00,XBTUSD,2706,315
2020-03-30 20:00:00,XBTUSD,-3716,685
2020-03-31 04:00:00,XBTUSD,-931047,2000315
2020-03-31 12:00:00,XBTUSD,-4688592,3000315
2020-03-31 20:00:00,XBTUSD,974,315
2020-04-01 04:00:00,XBTUSD,1818,315
2020-04-01 12:00:00,XBTUSD,11770539,3000315
2020-04-01 20:00:00,XBTUSD,28437550,3000315
2020-04-02 04:00:00,XBTUSD,32139587,4000315
2020-04-02 12:00:00,XBTUSD,-5974870,4000315
2020-04-02 20:00:00,XBTUSD,-8810078,6000189
2020-04-03 04:00:00,XBTUSD,-8844279,6000189
2020-04-03 12:00:00,XBTUSD,27706761,6000189
2020-04-03 20:00:00,XBTUSD,24072758,6000189
2020-04-04 04:00:00,XBTUSD,38752989,6000189
2020-04-04 12:00:00,XBTUSD,40076654,6000189
2020-04-04 20:00:00,XBTUSD,10742960,6000189
2020-04-05 04:00:00,XBTUSD,13314995,6000189
2020-04-05 12:00:00,XBTUSD,-8844279,6000189
2020-04-05 20:00:00,XBTUSD,-8816678,6000189
2020-04-06 04:00:00,XBTUSD,-613177,6000189
2020-04-06 12:00:00,XBTUSD,-266,189
2020-04-06 20:00:00,XBTUSD,-4121060,3000189
2020-04-07 04:00:00,XBTUSD,-4091958,3000189
2020-04-07 12:00:00,XBTUSD,-4057756,3000189
2020-04-07 20:00:00,XBTUSD,2386212,3000189
2020-04-08 04:00:00,XBTUSD,7278135,3520511
2020-04-08 12:00:00,XBTUSD,-4685840,9000189
2020-04-08 20:00:00,XBTUSD,-9565934,7000830
2020-04-09 04:00:00,XBTUSD,1398919,6000830
2020-04-09 12:00:00,XBTUSD,22934872,6000830
2020-04-09 20:00:00,XBTUSD,14576210,10000830
2020-04-10 04:00:00,XBTUSD,36762411,10000830
2020-04-10 12:00:00,XBTUSD,15917607,7000831
2020-04-10 20:00:00,XBTUSD,89711525,8361343
2020-04-11 04:00:00,XBTUSD,89532754,8218695
2020-04-11 12:00:00,XBTUSD,30060107,8218695
2020-04-11 20:00:00,XBTUSD,7599942,8218695
2020-04-12 04:00:00,XBTUSD,36394239,8218695
2020-04-12 12:00:00,XBTUSD,14724762,8218695
2020-04-12 20:00:00,XBTUSD,9969818,3000695
2020-04-13 04:00:00,XBTUSD,16746284,10000695
2020-04-13 12:00:00,XBTUSD,105202031,10000695
2020-04-13 20:00:00,XBTUSD,36757121,3000695
2020-04-14 04:00:00,XBTUSD,22623660,4229493
2020-04-14 12:00:00,XBTUSD,3945614,3000695
2020-04-14 20:00:00,XBTUSD,-129918,3000695
2020-04-15 04:00:00,XBTUSD,2051,695
2020-04-15 12:00:00,XBTUSD,3034,695
2020-04-15 20:00:00,XBTUSD,9224608,3000695
2020-04-16 04:00:00,XBTUSD,15997875,3000695
2020-04-16 12:00:00,XBTUSD,-24079939,3000768
2020-04-16 20:00:00,XBTUSD,1085,768
2020-04-17 04:00:00,XBTUSD,1083,768
2020-04-17 12:00:00,XBTUSD,1084,768
2020-04-17 20:00:00,XBTUSD,901,768
2020-04-18 04:00:00,XBTUSD,-1179,768
2020-04-18 12:00:00,XBTUSD,-1090,768
2020-04-18 20:00:00,XBTUSD,1063,768
2020-04-19 04:00:00,XBTUSD,1061,768
2020-04-19 12:00:00,XBTUSD,-193,768
2020-04-19 20:00:00,XBTUSD,-1462,768
2020-04-20 04:00:00,XBTUSD,-321,768
2020-04-20 12:00:00,XBTUSD,-333,232
2020-04-20 20:00:00,XBTUSD,-4119230,2790428
2020-04-21 04:00:00,XBTUSD,19745515,2790428
2020-04-21 12:00:00,XBTUSD,27110063,2790428
2020-04-21 20:00:00,XBTUSD,-2527,572
2020-04-22 04:00:00,XBTUSD,-1923,572
2020-04-22 12:00:00,XBTUSD,-2053,572
2020-04-22 20:00:00,XBTUSD,338,428
2020-04-23 04:00:00,XBTUSD,-601,428
2020-04-23 12:00:00,XBTUSD,-144,428
2020-04-23 20:00:00,XBTUSD,227,428
2020-04-24 04:00:00,XBTUSD,-568,428
2020-04-24 12:00:00,XBTUSD,-571,428
2020-04-24 20:00:00,XBTUSD,-569,428
2020-04-25 04:00:00,XBTUSD,-568,428
2020-04-25 12:00:00,XBTUSD,-403,428
2020-04-25 20:00:00,XBTUSD,-567,428
2020-04-26 04:00:00,XBTUSD,-1140,572
2020-04-26 12:00:00,XBTUSD,-6260277,6000572
