episode_id,start,end,closed,direction,gross_sat,trade_fee_sat,funding_credit_sat,entry_contracts,exit_contracts,entry_cost_sat,exit_cost_sat,peak_contracts,opening_batches,closing_batches,net_sat,duration_hours,entry_harmonic_usd,exit_harmonic_usd
1630,2018-12-18 08:50:01.835887,2018-12-18 09:24:18.276505,True,long,12918252,-2764908,0,210702,210702,6116257656,6103339404,210702,42,4,15683160,0.571233505,3444.9497037343253,3452.241241277035
1631,2018-12-18 09:24:18.276505,2018-12-18 11:16:39.695914,True,short,42835797,-25310971,0,1749298,1749298,50600783973,50643619770,1749298,182,121,68146768,1.8726165025000001,3457.057109892616,3454.1330338244106
1632,2018-12-18 11:16:39.695914,2018-12-18 13:50:18.048688,True,long,21338279,-3535125,5555,254317,254317,7251226752,7229888473,253117,50,35,24878959,2.5606535483333337,3507.2272416506003,3517.57846541819
1633,2018-12-18 13:50:18.048688,2018-12-18 13:53:11.339951,True,short,33588768,-4953792,0,349883,349883,9890842527,9924431295,349883,35,26,38542560,0.04813646194444444,3537.443843078991,3525.4715318173808
1634,2018-12-18 13:53:11.339951,2018-12-18 14:30:26.854793,True,long,152750188,-1741752,0,700117,700117,19886515465,19733765277,700117,111,40,154491940,0.620976345,3520.5614640342424,3547.812544502072
1635,2018-12-18 14:30:26.854793,2018-12-18 14:50:32.301858,True,short,8698494,-4911639,0,349804,349804,9818998280,9827696774,349804,65,21,13610133,0.33484640694444445,3562.522265764161,3559.3690774570496
1636,2018-12-18 14:50:32.301858,2018-12-18 14:52:05.309128,True,long,13979760,-4932888,0,349494,349494,9872856006,9858876246,349494,45,58,18912648,0.02583535277777778,3539.9483167545754,3544.967918040342
1637,2018-12-18 14:52:05.309128,2018-12-18 15:14:32.890667,True,short,78936,-7156,0,506,506,14273754,14352690,506,1,1,86092,0.37432820527777777,3544.967918040342,3525.4715318173808
1638,2018-12-18 15:14:32.890667,2018-12-18 15:29:27.022762,True,long,12581784,-4953549,0,349494,349494,9913397310,9900815526,349494,7,1,17535333,0.24837002638888891,3525.4715318173808,3529.9516396625368
1639,2018-12-18 15:29:27.022762,2018-12-18 15:46:22.569427,True,short,54648,-7181,0,506,506,14334474,14389122,506,1,1,61829,0.28209629583333334,3529.9516396625368,3516.5453458522347
1640,2018-12-18 15:46:22.569427,2018-12-18 23:11:52.738171,True,long,384554803,9612048,-2988970,2105390,2105390,60045111890,59660557087,2105390,167,91,371953785,7.425046873333333,3506.347034304777,3528.947939473336
1641,2018-12-18 23:11:52.738171,2018-12-18 23:14:48.384291,True,short,39962432,-4445138,0,699839,699839,19318741477,19358703909,699839,26,100,44407570,0.04879058888888889,3622.5910514574457,3615.112888185866
1642,2018-12-18 23:14:48.384291,2018-12-18 23:17:37.013800,True,long,6147072,184365,0,13248,13248,365658048,359510976,13248,1,1,5962707,0.04684153027777778,3623.0571356110286,3685.005711758853
1643,2018-12-18 23:17:37.013800,2018-12-18 23:18:14.598424,True,short,124703926,-9174138,0,673615,673615,18285953789,18410657715,673615,18,17,133878064,0.010440173333333332,3683.783781654399,3658.8318050754656
1644,2018-12-18 23:18:14.598424,2018-12-18 23:31:33.787140,True,long,77541315,-14737960,0,1076385,1076385,29514842285,29437300970,1076385,138,53,92279275,0.22199686555555556,3646.927839241883,3656.5342763487733
1645,2018-12-18 23:31:33.787140,2018-12-18 23:40:07.599722,True,short,206055,-49432,0,3615,3615,98769030,98975085,3615,1,4,255487,0.14272571722222221,3660.0541688016983,3652.434347492604
1646,2018-12-18 23:40:07.599722,2018-12-19 01:12:38.144782,True,long,214037546,-4781680,0,352246,352246,9670393234,9456355688,352246,13,2,218819226,1.5418180722222223,3642.519921129404,3724.965638158005
1647,2018-12-19 01:12:38.144782,2018-12-19 04:43:40.859056,True,short,100686282,-14846512,-34794810,1747951,1747951,46765676632,46866362914,1747951,63,106,80737984,3.5174206316666665,3737.6792679696687,3729.6493504467126
1648,2018-12-19 04:43:40.859056,2018-12-19 04:44:31.822857,True,long,56340,-42112,0,3130,3130,84253340,84197000,3130,1,1,98452,0.014156611388888888,3714.986254550858,3717.472118959108
1649,2018-12-19 04:44:31.822857,2018-12-19 04:57:28.231026,True,short,12487320,-4668514,0,346870,346870,9330803000,9343290320,346870,1,35,17155834,0.21566893583333335,3717.472118959108,3712.5037125037124
1650,2018-12-19 04:57:28.231026,2018-12-19 05:10:14.393671,True,long,316130,-42075,0,3130,3130,84309680,83993550,3130,1,2,358205,0.21282295694444445,3712.5037125037124,3726.476616359232
1651,2018-12-19 05:10:14.393671,2018-12-19 05:22:33.909276,True,short,17343500,-4658442,0,346870,346870,9308256450,9325599950,346870,13,40,22001942,0.2054210013888889,3726.476616359232,3719.546215361726
1652,2018-12-19 05:22:33.909276,2018-12-19 06:00:48.559119,True,long,-49620,-42087,0,3130,3130,84150050,84199670,3130,1,3,-7533,0.6374027341666667,3719.546215361726,3717.3542366614975
1653,2018-12-19 06:00:48.559119,2018-12-19 06:21:59.860934,True,short,-2449090,-4680459,0,349870,349870,9362171330,9359722240,349870,19,27,2231369,0.3531393930555556,3737.060428267125,3738.0382775119615
1654,2018-12-19 06:21:59.860934,2018-12-19 10:40:20.979140,True,long,37700,1711,0,130,130,3477760,3440060,130,1,1,35989,4.305866168333333,3738.0382775119615,3779.0038545839316
1655,2018-12-19 10:40:20.979140,2018-12-19 14:29:16.495017,True,short,-391980796,30829586,-43448131,2802073,2802073,73319695902,72927715106,2452073,74,69,-466258513,3.8154210769444443,3821.719342296898,3842.260786488653
1656,2018-12-19 14:29:16.495017,2018-12-19 14:44:43.221088,True,long,-49142428,5113941,0,1047927,1047927,27580575788,27629718216,1047927,17,71,-54256369,0.25742390861111114,3799.5109603764736,3792.7531211417113
1657,2018-12-19 14:44:43.221088,2018-12-19 14:48:39.786893,True,short,26190220,5924283,0,352073,352073,9283110864,9309301084,352073,23,2,20265937,0.06571272361111112,3792.618715406521,3781.948793181819
1658,2018-12-19 14:48:39.786893,2018-12-19 15:01:34.400119,True,long,66247460,12208253,0,697927,697927,18498195708,18431948248,697927,9,53,54039207,0.21517034055555556,3772.94635118475,3786.506942236723
1659,2018-12-19 15:01:34.400119,2018-12-19 15:34:32.885945,True,short,137148710,273475,0,1402073,1402073,36884568660,37021717370,1402073,91,101,136875235,0.5495793961111112,3801.245482695581,3787.1635883000636
1660,2018-12-19 15:34:32.885945,2018-12-19 16:07:52.377628,True,long,60940379,-83484,0,692483,692483,18431712430,18370772051,692483,25,31,61023863,0.5554143563888889,3757.0193362657624,3769.482295450425
1661,2018-12-19 16:07:52.377628,2018-12-19 16:16:09.377447,True,short,30248182,4748254,0,357517,357517,9457377949,9487626131,350117,2,3,25499928,0.13805550527777777,3780.2972655629455,3768.2450284570555
1662,2018-12-19 16:16:09.377447,2018-12-19 16:49:35.347100,True,long,110566246,3772525,0,699883,699883,18582944469,18472378223,699883,111,39,106793721,0.5572137925,3766.265357826055,3788.808303678917
1663,2018-12-19 16:49:35.347100,2018-12-19 17:45:27.772331,True,short,46649478,2400539,0,881825,881825,23200504608,23247154086,531825,70,35,44248939,0.9312292308333334,3800.8871569798916,3793.260012549478
1664,2018-12-19 17:45:27.772331,2018-12-20 00:18:22.950298,True,long,-157041494,-2070112,2916,2800175,2800175,75586058018,75743099512,2100175,105,135,-154968466,6.548660546388889,3704.618382576809,3696.9374346191994
1665,2018-12-20 00:18:22.950298,2018-12-20 00:30:06.740359,True,short,-3659826,12769203,0,350151,350151,9450104156,9446444330,350151,19,4,-16429029,0.19549723916666667,3705.2607486625884,3706.696273940779
1666,2018-12-20 00:30:06.740359,2018-12-20 01:07:24.627800,True,long,77147073,4430048,0,1005147,1005147,27195059725,27117912652,700147,39,67,72717025,0.6216354002777777,3696.0646902936705,3706.5795324990413
1667,2018-12-20 01:07:24.627800,2018-12-20 01:08:24.702366,True,short,-915572,-650093,0,48188,48188,1300642308,1299726736,48188,1,1,-265479,0.016687379444444445,3704.938683264792,3707.5485688862523
1668,2018-12-20 01:08:24.702366,2018-12-20 01:20:37.970623,True,long,361061,24166,0,1812,1812,48873264,48512203,1812,1,1,336895,0.20368562694444442,3707.5485688862523,3735.1426815228324
1669,2018-12-20 01:20:37.970623,2018-12-20 01:22:31.489730,True,short,27544971,5491085,0,348188,348188,9322347393,9349892364,348188,16,1,22053886,0.03153308527777778,3734.9820310434766,3723.9786988418427
1670,2018-12-20 01:22:31.489730,2018-12-20 02:05:37.128552,True,long,79383130,-19741128,0,1572955,1572955,42195838714,42116455584,749983,128,74,99124258,0.7182330061111111,3727.749104980144,3734.775346569202
1671,2018-12-20 02:05:37.128552,2018-12-20 02:44:35.469124,True,short,60940926,18433978,0,700017,700017,18657588426,18718529352,700017,4,27,42506948,0.6495390477777778,3751.9157568322275,3739.700843139186
1672,2018-12-20 02:44:35.469124,2018-12-20 03:31:34.001442,True,long,-1456465,-20207209,0,1504420,1504420,40413979396,40415435861,1423947,174,159,18750744,0.7829256438888889,3722.5237961815287,3722.3896463077167
1673,2018-12-20 03:31:34.001442,2018-12-20 08:10:44.747587,True,short,-291506973,39229539,-28512000,3400634,3400634,90968098079,90676591106,1400045,152,193,-359248512,4.652985040277778,3738.2709673085237,3750.28875536873
1674,2018-12-20 08:10:44.747587,2018-12-20 08:36:24.302274,True,long,285157206,4553585,0,1759955,1759955,44862809249,44577652043,1409955,71,85,280603621,0.42765407972222225,3922.9710075260828,3948.0657220401195
1675,2018-12-20 08:36:24.302274,2018-12-20 08:38:42.442828,True,short,92686044,4228291,0,335819,335819,8317564992,8410251036,335819,7,1,88457753,0.03837237611111111,4037.467700258398,3992.972368631209
1676,2018-12-20 08:38:42.442828,2018-12-20 09:35:01.468775,True,long,6882408,-4252230,0,354181,354181,8915258964,8908376556,354181,16,82,11134638,0.9386183186111111,3972.750555314099,3975.8198115396326
1677,2018-12-20 09:35:01.468775,2018-12-20 09:36:32.158961,True,short,10844389,-4353752,0,349819,349819,8702097444,8712941833,349819,15,5,15198141,0.02519171833333333,4019.9388969287666,4014.9355602842575
1678,2018-12-20 09:36:32.158961,2018-12-20 09:59:43.730256,True,long,63712,-2238,0,181,181,4508167,4444455,181,1,1,65950,0.38654758194444444,4014.9355602842575,4072.4903278354714
1679,2018-12-20 09:59:43.730256,2018-12-20 10:14:49.148202,True,short,74511447,4350797,0,349819,349819,8589805545,8664316992,349819,29,1,70160650,0.251504985,4072.4903278354714,4037.467700258398
1680,2018-12-20 10:14:49.148202,2018-12-20 11:22:27.736686,True,long,38553,6695,0,181,181,4483008,4444455,181,1,1,31858,1.1273856899999999,4037.467700258398,4072.4903278354714
1681,2018-12-20 11:22:27.736686,2018-12-20 11:26:23.928503,True,short,31833529,4286936,0,349819,349819,8589805545,8621639074,349819,1,15,27546593,0.06560883805555555,4072.4903278354714,4057.453542156942
1682,2018-12-20 11:26:23.928503,2018-12-20 16:36:07.312397,True,long,16471,-2226,4339,181,181,4460926,4444455,181,1,1,23036,5.162051081666666,4057.453542156942,4072.4903278354714
1683,2018-12-20 16:36:07.312397,2018-12-20 16:38:08.008944,True,short,10494570,-4297515,0,349819,349819,8589805545,8600300115,349819,5,19,14792085,0.03352681861111111,4072.4903278354714,4067.520846044336
1684,2018-12-20 16:38:08.008944,2018-12-20 16:49:11.454986,True,long,19005,-2220,0,181,181,4449885,4430880,181,1,1,21225,0.18429056722222223,4067.520846044336,4084.967320261438
1685,2018-12-20 16:49:11.454986,2018-12-20 17:51:26.763636,True,short,173701344,6787677,0,549819,549819,13426462214,13600163558,449819,27,4,166913667,1.0375857361111112,4095.040013047476,4042.7381454290007
1686,2018-12-20 17:51:26.763636,2018-12-20 17:54:24.010865,True,long,14770,2247,0,181,181,4486737,4471967,181,1,1,12523,0.04923534138888889,4034.1120952710176,4047.4359493261018
1687,2018-12-20 17:54:24.010865,2018-12-20 18:04:12.955661,True,short,16594570,-3086177,0,449819,449819,11109678033,11126272603,449819,6,21,19680747,0.16359577666666666,4048.8932142215576,4042.8543866408086
1688,2018-12-20 18:04:12.955661,2018-12-20 18:06:01.865325,True,long,8326,-2236,0,181,181,4477397,4469071,181,1,1,10562,0.030252684444444445,4042.5273881230546,4050.0587258515247
1689,2018-12-20 18:06:01.865325,2018-12-20 18:44:40.739202,True,short,56005452,-2776762,0,674819,674819,16658580929,16714586381,449819,23,64,58782214,0.6441316325,4050.8792608213407,4037.30600696819
1690,2018-12-20 18:44:40.739202,2018-12-20 18:56:44.343232,True,long,22263,-2239,0,181,181,4488619,4466356,181,1,1,24502,0.20100111944444443,4032.4206621234725,4052.520667855406
1691,2018-12-20 18:56:44.343232,2018-12-20 19:03:32.079023,True,short,17086244,-2778074,0,224819,224819,5547633644,5564719888,224819,34,1,19864318,0.11325994194444444,4052.520667855406,4040.077569489334
1692,2018-12-20 19:03:32.079023,2018-12-20 19:35:17.588583,True,long,10498,-2237,0,181,181,4480112,4469614,181,1,1,12735,0.5293082111111111,4040.077569489334,4049.566696363489
1693,2018-12-20 19:35:17.588583,2018-12-20 20:09:21.713468,True,short,311411173,-5631755,-2813581,449819,449819,11107830386,11419241559,449819,14,10,314229347,0.5678124680555555,4049.566696363489,3939.1320139425384
1694,2018-12-20 20:09:21.713468,2018-12-20 20:10:36.036869,True,long,30817718,2978236,0,250181,250181,6369858441,6339040723,250181,1,7,27839482,0.020645389166666667,3927.5755076391342,3946.6697081194948
1695,2018-12-20 20:10:36.036869,2018-12-20 20:17:05.392659,True,short,75817800,10998135,0,449819,449819,11388485841,11464303641,449819,38,1,64819665,0.10815438611111111,3949.7700245680976,3923.6486932473076
1696,2018-12-20 20:17:05.392659,2018-12-20 20:17:24.362980,True,long,13951,6909,0,181,181,4613053,4599102,181,1,1,7042,0.00526953361111111,3923.648828660759,3935.5508966750467
1697,2018-12-20 20:17:24.362980,2018-12-20 20:43:14.931465,True,short,-6420753,-231692,0,449819,449819,11430473896,11424053143,449819,32,19,-6189061,0.43071346805555555,3935.2611632087314,3937.472929873607
1698,2018-12-20 20:43:14.931465,2018-12-20 20:44:11.196498,True,long,-16192,2309,0,181,181,4596857,4613049,181,1,1,-18501,0.015629175833333335,3937.472929873607,3923.6522308781027
1699,2018-12-20 20:44:11.196498,2018-12-20 20:45:58.953047,True,short,14980796,15496407,0,408761,408761,10417870462,10432851258,408761,1,5,-515611,0.029932374722222224,3923.6521656799996,3918.0180939180796
1700,2018-12-20 20:45:58.953047,2018-12-20 21:02:18.854105,True,long,70575218,11606598,0,901222,901222,23176098984,23105523766,901222,11,17,58968620,0.27219473833333335,3888.5836681236706,3900.4612452289734
1701,2018-12-20 21:02:18.854105,2018-12-21 12:46:24.573277,True,short,60809421,121292573,-12889087,8907709,8907709,221024131688,221084941109,1368264,284,272,-73372239,15.73492199222222,4030.1974865686684,4029.0889806051027
1702,2018-12-21 12:46:24.573277,2018-12-21 12:50:31.464488,True,long,-6339587,3917394,0,105438,105438,2608938783,2615278370,105438,2,1,-10256981,0.06858089194444444,4041.4133396705306,4031.6167184910414
1703,2018-12-21 12:50:31.464488,2018-12-21 15:44:15.330704,True,short,219155146,9438457,0,1794562,1794562,44374780351,44593935497,894562,115,72,209716689,2.8955183933333335,4044.103397932783,4024.22881048641
1704,2018-12-21 15:44:15.330704,2018-12-21 15:45:23.789219,True,long,332256,-87207,0,6922,6922,174579762,174247506,6922,1,1,419463,0.01901625416666667,3964.949843384481,3972.5102292138404
1705,2018-12-21 15:45:23.789219,2018-12-21 20:46:48.869340,True,short,622355069,7793513,-10685251,907469,907469,23299900379,23922255448,907469,83,40,603876305,5.023633366944444,3894.733390439274,3793.4090369220107
1706,2018-12-21 20:46:48.869340,2018-12-21 21:06:55.819269,True,long,23989964,5792904,0,454849,454849,12033349129,12009359165,454849,7,112,18197060,0.3352638691666667,3779.903625532047,3787.4543824587163
1707,2018-12-21 21:06:55.819269,2018-12-21 22:21:14.525480,True,short,-187516055,42923588,0,3173486,3173486,82832147638,82644631583,1802216,253,112,-230439643,1.2385295030555554,3831.2250623623027,3839.9178981309487
